[15-12-2015 19:38:58]: Pluz. hat Bonus mit Waffe 30 an Part 7 getroffen, Schaden: 9.9000006
[02-01-2016 16:38:10]: Simple hat aKa.SiLenT mit Waffe 29 an Part 5 getroffen, Schaden: 7
[02-01-2016 16:38:10]: Simple hat aKa.SiLenT mit Waffe 29 an Part 3 getroffen, Schaden: 8
[02-01-2016 16:38:10]: Simple hat aKa.SiLenT mit Waffe 29 an Part 6 getroffen, Schaden: 7
[02-01-2016 16:38:11]: Simple hat aKa.SiLenT mit Waffe 29 an Part 5 getroffen, Schaden: 7
[02-01-2016 16:38:11]: Daniel- hat YoshiPlayS mit Waffe 25 an Part 6 getroffen, Schaden: 17.303373651383
[02-01-2016 16:38:11]: Simple hat aKa.SiLenT mit Waffe 29 an Part 6 getroffen, Schaden: 7
[02-01-2016 16:38:11]: Simple hat aKa.SiLenT mit Waffe 29 an Part 3 getroffen, Schaden: 8
[02-01-2016 16:38:13]: Simple hat aKa.SiLenT mit Waffe 29 an Part 6 getroffen, Schaden: 7
[02-01-2016 16:38:13]: Simple hat aKa.SiLenT mit Waffe 29 an Part 3 getroffen, Schaden: 8
[02-01-2016 16:38:13]: Simple hat aKa.SiLenT mit Waffe 29 an Part 3 getroffen, Schaden: 8
[02-01-2016 16:38:14]: Simple hat aKa.SiLenT mit Waffe 29 an Part 6 getroffen, Schaden: 7
[02-01-2016 16:38:14]: Simple hat aKa.SiLenT mit Waffe 29 an Part 6 getroffen, Schaden: 7
[02-01-2016 16:38:14]: Simple hat aKa.SiLenT mit Waffe 29 an Part 9 getroffen, Schaden: 12
[02-01-2016 16:38:14]: Simple hat aKa.SiLenT mit Waffe 29 an Part 5 getroffen, Schaden: 7
[02-01-2016 16:38:14]: Simple hat aKa.SiLenT mit Waffe 29 an Part 5 getroffen, Schaden: 7
[02-01-2016 16:38:14]: Simple hat aKa.SiLenT mit Waffe 29 an Part 5 getroffen, Schaden: 7
[02-01-2016 16:38:15]: Daniel- hat YoshiPlayS mit Waffe 25 an Part 6 getroffen, Schaden: 5.4218680256495
[02-01-2016 16:38:15]: Simple hat aKa.SiLenT mit Waffe 29 an Part 6 getroffen, Schaden: 7
[02-01-2016 16:38:15]: Simple hat aKa.SiLenT mit Waffe 29 an Part 6 getroffen, Schaden: 7
[02-01-2016 16:38:15]: Simple hat aKa.SiLenT mit Waffe 29 an Part 3 getroffen, Schaden: 8
[02-01-2016 16:38:15]: Simple hat aKa.SiLenT mit Waffe 29 an Part 3 getroffen, Schaden: 8
[02-01-2016 16:38:15]: Simple hat aKa.SiLenT mit Waffe 29 an Part 5 getroffen, Schaden: 7
[02-01-2016 16:38:16]: Simple hat aKa.SiLenT mit Waffe 29 an Part 5 getroffen, Schaden: 7
[02-01-2016 16:38:16]: Daniel- hat YoshiPlayS mit Waffe 25 an Part 3 getroffen, Schaden: 7.1364170228592
[02-01-2016 16:38:16]: YoshiPlayS hat Daniel- mit Waffe 24 an Part 9 getroffen, Schaden: 70
[02-01-2016 16:38:18]: Daniel- hat YoshiPlayS mit Waffe 24 an Part 3 getroffen, Schaden: 35
[02-01-2016 16:38:22]: YoshiPlayS hat Daniel- mit Waffe 24 an Part 3 getroffen, Schaden: 35
[02-01-2016 16:38:23]: SuRReNdeR hat Serano mit Waffe 33 an Part 4 getroffen, Schaden: 10
[02-01-2016 16:38:24]: SuRReNdeR hat Serano mit Waffe 33 an Part 9 getroffen, Schaden: 20
[02-01-2016 16:38:26]: Daniel- hat YoshiPlayS mit Waffe 24 an Part 4 getroffen, Schaden: 30
[02-01-2016 16:38:26]: Daniel- hat YoshiPlayS mit Waffe 24 an Part 9 getroffen, Schaden: 70
[02-01-2016 16:38:29]: Daniel- hat YoshiPlayS mit Waffe 24 an Part 9 getroffen, Schaden: 70
[02-01-2016 16:38:29]: SuRReNdeR hat Serano mit Waffe 33 an Part 6 getroffen, Schaden: 12
[02-01-2016 16:38:30]: Serano hat SuRReNdeR mit Waffe 33 an Part 6 getroffen, Schaden: 12
[02-01-2016 16:38:30]: Daniel- hat YoshiPlayS mit Waffe 24 an Part 3 getroffen, Schaden: 35
[02-01-2016 16:38:32]: false hat SuRReNdeR mit Waffe 33 an Part 9 getroffen, Schaden: 20
[02-01-2016 16:38:33]: Daniel- hat YoshiPlayS mit Waffe 24 an Part 9 getroffen, Schaden: 70
[02-01-2016 16:38:38]: Daniel- hat YoshiPlayS mit Waffe 25 an Part 3 getroffen, Schaden: 6.0997946639515
[02-01-2016 16:38:41]: Steckl hat Hanybal mit Waffe 31 an Part 9 getroffen, Schaden: 12
[02-01-2016 16:38:41]: Steckl hat Hanybal mit Waffe 31 an Part 7 getroffen, Schaden: 6
[02-01-2016 16:38:42]: Steckl hat Hanybal mit Waffe 31 an Part 4 getroffen, Schaden: 5
[02-01-2016 16:38:42]: Steckl hat Hanybal mit Waffe 31 an Part 9 getroffen, Schaden: 12
[02-01-2016 16:38:46]: YoshiPlayS hat Daniel- mit Waffe 34 an Part 3 getroffen, Schaden: 15
[02-01-2016 16:38:51]: SuRReNdeR hat Hanybal mit Waffe 31 an Part 4 getroffen, Schaden: 5
[02-01-2016 16:38:51]: SuRReNdeR hat Hanybal mit Waffe 31 an Part 4 getroffen, Schaden: 5
[02-01-2016 16:38:51]: SuRReNdeR hat Hanybal mit Waffe 31 an Part 7 getroffen, Schaden: 6
[02-01-2016 16:38:51]: SuRReNdeR hat Hanybal mit Waffe 31 an Part 3 getroffen, Schaden: 8
[02-01-2016 16:38:52]: Serano hat SuRReNdeR mit Waffe 33 an Part 9 getroffen, Schaden: 20
[02-01-2016 16:38:56]: Daniel- hat YoshiPlayS mit Waffe 24 an Part 3 getroffen, Schaden: 35
[02-01-2016 16:38:57]: Daniel- hat YoshiPlayS mit Waffe 24 an Part 9 getroffen, Schaden: 70
[02-01-2016 16:38:58]: Easy2Kill hat Steckl mit Waffe 29 an Part 5 getroffen, Schaden: 7
[02-01-2016 16:38:59]: Easy2Kill hat Steckl mit Waffe 29 an Part 3 getroffen, Schaden: 8
[02-01-2016 16:38:59]: false hat SuRReNdeR mit Waffe 31 an Part 3 getroffen, Schaden: 8
[02-01-2016 16:38:59]: false hat SuRReNdeR mit Waffe 31 an Part 3 getroffen, Schaden: 8
[02-01-2016 16:38:59]: false hat SuRReNdeR mit Waffe 31 an Part 3 getroffen, Schaden: 8
[02-01-2016 16:38:59]: SuRReNdeR hat Easy2Kill mit Waffe 31 an Part 5 getroffen, Schaden: 6
[02-01-2016 16:38:59]: Simple hat Steckl mit Waffe 29 an Part 7 getroffen, Schaden: 7
[02-01-2016 16:38:59]: Simple hat Steckl mit Waffe 29 an Part 7 getroffen, Schaden: 7
[02-01-2016 16:38:60]: Simple hat Steckl mit Waffe 29 an Part 8 getroffen, Schaden: 7
[02-01-2016 16:38:60]: Serano hat SuRReNdeR mit Waffe 33 an Part 3 getroffen, Schaden: 15
[02-01-2016 16:38:60]: false hat SuRReNdeR mit Waffe 31 an Part 5 getroffen, Schaden: 6
[02-01-2016 16:38:60]: Simple hat Steckl mit Waffe 29 an Part 3 getroffen, Schaden: 8
[02-01-2016 16:38:60]: Simple hat Steckl mit Waffe 29 an Part 5 getroffen, Schaden: 7
[02-01-2016 16:38:60]: false hat SuRReNdeR mit Waffe 31 an Part 3 getroffen, Schaden: 8
[02-01-2016 16:38:60]: false hat SuRReNdeR mit Waffe 31 an Part 3 getroffen, Schaden: 8
[02-01-2016 16:38:60]: SuRReNdeR hat Easy2Kill mit Waffe 31 an Part 4 getroffen, Schaden: 5
[02-01-2016 16:39:01]: Simple hat Steckl mit Waffe 29 an Part 5 getroffen, Schaden: 7
[02-01-2016 16:39:03]: Simple hat Steckl mit Waffe 29 an Part 3 getroffen, Schaden: 8
[02-01-2016 16:39:04]: Simple hat Steckl mit Waffe 29 an Part 9 getroffen, Schaden: 12
[02-01-2016 16:39:04]: Simple hat Steckl mit Waffe 29 an Part 6 getroffen, Schaden: 7
[02-01-2016 16:39:04]: Easy2Kill hat Steckl mit Waffe 29 an Part 3 getroffen, Schaden: 8
[02-01-2016 16:39:04]: Simple hat Steckl mit Waffe 29 an Part 3 getroffen, Schaden: 8
[02-01-2016 16:39:04]: Simple hat Steckl mit Waffe 29 an Part 3 getroffen, Schaden: 8
[02-01-2016 16:39:04]: Easy2Kill hat Steckl mit Waffe 29 an Part 5 getroffen, Schaden: 7
[02-01-2016 16:39:05]: Simple hat Steckl mit Waffe 29 an Part 3 getroffen, Schaden: 8
[02-01-2016 16:39:05]: Simple hat Steckl mit Waffe 29 an Part 5 getroffen, Schaden: 7
[02-01-2016 16:39:05]: Simple hat Steckl mit Waffe 29 an Part 5 getroffen, Schaden: 7
[02-01-2016 16:39:05]: Simple hat Steckl mit Waffe 29 an Part 6 getroffen, Schaden: 7
[02-01-2016 16:39:05]: Easy2Kill hat Steckl mit Waffe 29 an Part 6 getroffen, Schaden: 7
[02-01-2016 16:39:05]: Easy2Kill hat Steckl mit Waffe 29 an Part 4 getroffen, Schaden: 6
[02-01-2016 16:39:05]: Simple hat Steckl mit Waffe 29 an Part 6 getroffen, Schaden: 7
[02-01-2016 16:39:06]: Simple hat Steckl mit Waffe 29 an Part 3 getroffen, Schaden: 8
[02-01-2016 16:39:06]: Easy2Kill hat Simple mit Waffe 29 an Part 5 getroffen, Schaden: 7
[02-01-2016 16:39:08]: false hat Steckl mit Waffe 29 an Part 3 getroffen, Schaden: 8
[02-01-2016 16:39:08]: Hanybal hat Steckl mit Waffe 29 an Part 7 getroffen, Schaden: 7
[02-01-2016 16:39:08]: false hat Steckl mit Waffe 29 an Part 3 getroffen, Schaden: 8
[02-01-2016 16:41:38]: Serano hat false mit Waffe 24 an Part 9 getroffen, Schaden: 70
[02-01-2016 16:41:50]: aKa.SiLenT hat Steckl mit Waffe 33 an Part 3 getroffen, Schaden: 15
[02-01-2016 16:42:36]: TON hat Easy2Kill mit Waffe 24 an Part 9 getroffen, Schaden: 70
[02-01-2016 16:42:36]: Easy2Kill hat TON mit Waffe 24 an Part 5 getroffen, Schaden: 30
[02-01-2016 16:42:36]: Serano hat Easy2Kill mit Waffe 24 an Part 3 getroffen, Schaden: 35
[02-01-2016 16:42:37]: Easy2Kill hat TON mit Waffe 24 an Part 9 getroffen, Schaden: 70
[02-01-2016 16:42:37]: Serano hat Easy2Kill mit Waffe 24 an Part 5 getroffen, Schaden: 30
[02-01-2016 16:42:38]: Easy2Kill hat TON mit Waffe 24 an Part 9 getroffen, Schaden: 70
[02-01-2016 16:42:39]: false hat Easy2Kill mit Waffe 24 an Part 5 getroffen, Schaden: 30
[02-01-2016 16:42:39]: Serano hat Easy2Kill mit Waffe 24 an Part 5 getroffen, Schaden: 30
[02-01-2016 16:42:40]: TON hat Easy2Kill mit Waffe 24 an Part 3 getroffen, Schaden: 35
[02-01-2016 16:42:52]: Serano hat TON mit Waffe 24 an Part 3 getroffen, Schaden: 35
[02-01-2016 16:42:57]: Serano hat false mit Waffe 24 an Part 3 getroffen, Schaden: 35
[02-01-2016 16:42:58]: false hat Serano mit Waffe 33 an Part 3 getroffen, Schaden: 15
[02-01-2016 16:46:12]: aKa.SiLenT hat Enne2k12 mit Waffe 31 an Part 9 getroffen, Schaden: 12
[02-01-2016 16:46:12]: aKa.SiLenT hat Enne2k12 mit Waffe 31 an Part 9 getroffen, Schaden: 12
[02-01-2016 16:46:36]: ReleX hat aKa.SiLenT mit Waffe 31 an Part 9 getroffen, Schaden: 12
[02-01-2016 16:46:56]: TexasFoldem hat Tired mit Waffe 24 an Part 4 getroffen, Schaden: 30
[02-01-2016 16:47:58]: Daniel- hat YoshiPlayS mit Waffe 25 an Part 3 getroffen, Schaden: 8.0073711152077
[02-01-2016 16:48:40]: Daniel- hat YoshiPlayS mit Waffe 24 an Part 9 getroffen, Schaden: 70
[02-01-2016 16:48:40]: YoshiPlayS hat Daniel- mit Waffe 24 an Part 3 getroffen, Schaden: 35
[02-01-2016 16:48:41]: YoshiPlayS hat Daniel- mit Waffe 24 an Part 5 getroffen, Schaden: 30
[02-01-2016 16:48:41]: Daniel- hat YoshiPlayS mit Waffe 24 an Part 9 getroffen, Schaden: 70
[02-01-2016 16:48:42]: Daniel- hat YoshiPlayS mit Waffe 24 an Part 9 getroffen, Schaden: 70
[02-01-2016 16:48:42]: YoshiPlayS hat Daniel- mit Waffe 24 an Part 9 getroffen, Schaden: 70
[02-01-2016 16:48:54]: Easy2Kill hat TON mit Waffe 24 an Part 9 getroffen, Schaden: 70
[02-01-2016 16:48:54]: TON hat Easy2Kill mit Waffe 24 an Part 9 getroffen, Schaden: 70
[02-01-2016 16:48:54]: Easy2Kill hat TON mit Waffe 24 an Part 9 getroffen, Schaden: 70
[02-01-2016 16:48:56]: TON hat Easy2Kill mit Waffe 24 an Part 6 getroffen, Schaden: 30
[02-01-2016 16:48:56]: Easy2Kill hat TON mit Waffe 24 an Part 9 getroffen, Schaden: 70
[02-01-2016 16:50:25]: Steckl hat aKa.SiLenT mit Waffe 51 an Part 3 getroffen, Schaden: 1
[02-01-2016 16:50:49]: Daniel- hat YoshiPlayS mit Waffe 24 an Part 9 getroffen, Schaden: 70
[02-01-2016 16:50:50]: Daniel- hat YoshiPlayS mit Waffe 24 an Part 3 getroffen, Schaden: 35
[02-01-2016 16:50:52]: Daniel- hat YoshiPlayS mit Waffe 24 an Part 6 getroffen, Schaden: 30
[02-01-2016 16:53:54]: ReleX hat Steckl mit Waffe 25 an Part 3 getroffen, Schaden: 1.0021073971354
[02-01-2016 16:53:57]: Steckl hat ReleX mit Waffe 31 an Part 3 getroffen, Schaden: 8
[02-01-2016 16:53:58]: Steckl hat ReleX mit Waffe 31 an Part 3 getroffen, Schaden: 8
[02-01-2016 16:53:58]: Steckl hat ReleX mit Waffe 31 an Part 4 getroffen, Schaden: 5
[02-01-2016 16:53:58]: ReleX hat Steckl mit Waffe 31 an Part 5 getroffen, Schaden: 6
[02-01-2016 16:53:58]: ReleX hat Steckl mit Waffe 31 an Part 4 getroffen, Schaden: 5
[02-01-2016 16:53:60]: Steckl hat ReleX mit Waffe 31 an Part 9 getroffen, Schaden: 12
[02-01-2016 16:53:60]: Steckl hat ReleX mit Waffe 31 an Part 9 getroffen, Schaden: 12
[02-01-2016 16:53:60]: Steckl hat ReleX mit Waffe 31 an Part 3 getroffen, Schaden: 8
[02-01-2016 16:54:13]: ReleX hat Steckl mit Waffe 31 an Part 3 getroffen, Schaden: 8
[02-01-2016 16:54:16]: TexasFoldem hat Steckl mit Waffe 24 an Part 3 getroffen, Schaden: 35
[02-01-2016 16:54:21]: Steckl hat TexasFoldem mit Waffe 33 an Part 6 getroffen, Schaden: 12
[02-01-2016 16:54:21]: ReleX hat Steckl mit Waffe 31 an Part 3 getroffen, Schaden: 8
[02-01-2016 16:54:22]: ReleX hat Steckl mit Waffe 31 an Part 9 getroffen, Schaden: 12
[02-01-2016 16:54:22]: ReleX hat Steckl mit Waffe 31 an Part 9 getroffen, Schaden: 12
[02-01-2016 16:54:22]: ReleX hat Steckl mit Waffe 31 an Part 6 getroffen, Schaden: 6
[02-01-2016 16:54:22]: ReleX hat Steckl mit Waffe 31 an Part 3 getroffen, Schaden: 8
[02-01-2016 16:54:22]: ReleX hat Steckl mit Waffe 31 an Part 9 getroffen, Schaden: 12
[02-01-2016 16:54:27]: aKa.SiLenT hat TexasFoldem mit Waffe 29 an Part 7 getroffen, Schaden: 7
[02-01-2016 16:54:27]: aKa.SiLenT hat TexasFoldem mit Waffe 29 an Part 4 getroffen, Schaden: 6
[02-01-2016 16:54:27]: aKa.SiLenT hat TexasFoldem mit Waffe 29 an Part 4 getroffen, Schaden: 6
[02-01-2016 16:54:27]: aKa.SiLenT hat TexasFoldem mit Waffe 29 an Part 3 getroffen, Schaden: 8
[02-01-2016 16:54:28]: ReleX hat aKa.SiLenT mit Waffe 24 an Part 4 getroffen, Schaden: 30
[02-01-2016 16:54:28]: ReleX hat aKa.SiLenT mit Waffe 24 an Part 3 getroffen, Schaden: 35
[02-01-2016 16:54:29]: ReleX hat aKa.SiLenT mit Waffe 24 an Part 5 getroffen, Schaden: 30
[02-01-2016 16:54:35]: ReleX hat Steckl mit Waffe 31 an Part 4 getroffen, Schaden: 5
[02-01-2016 16:54:37]: ReleX hat Steckl mit Waffe 31 an Part 9 getroffen, Schaden: 12
[02-01-2016 16:54:37]: Easy2Kill hat TON mit Waffe 33 an Part 6 getroffen, Schaden: 12
[02-01-2016 16:54:38]: ReleX hat Steckl mit Waffe 31 an Part 3 getroffen, Schaden: 8
[02-01-2016 16:54:44]: ReleX hat Steckl mit Waffe 31 an Part 3 getroffen, Schaden: 8
[02-01-2016 16:54:44]: ReleX hat Steckl mit Waffe 31 an Part 3 getroffen, Schaden: 8
[02-01-2016 16:54:44]: ReleX hat Steckl mit Waffe 31 an Part 4 getroffen, Schaden: 5
[02-01-2016 16:54:44]: ReleX hat Steckl mit Waffe 31 an Part 4 getroffen, Schaden: 5
[02-01-2016 16:54:44]: ReleX hat Steckl mit Waffe 31 an Part 4 getroffen, Schaden: 5
[02-01-2016 16:54:44]: ReleX hat Steckl mit Waffe 31 an Part 3 getroffen, Schaden: 8
[02-01-2016 16:54:45]: ReleX hat Steckl mit Waffe 31 an Part 3 getroffen, Schaden: 8
[02-01-2016 16:54:45]: ReleX hat Steckl mit Waffe 31 an Part 9 getroffen, Schaden: 12
[02-01-2016 16:56:26]: Easy2Kill hat Bonus mit Waffe 33 an Part 5 getroffen, Schaden: 12
[02-01-2016 17:01:38]: Easy2Kill hat ReleX mit Waffe 29 an Part 9 getroffen, Schaden: 12
[02-01-2016 17:01:38]: Easy2Kill hat ReleX mit Waffe 29 an Part 9 getroffen, Schaden: 12
[02-01-2016 17:01:38]: Easy2Kill hat ReleX mit Waffe 29 an Part 9 getroffen, Schaden: 12
[02-01-2016 17:01:38]: Easy2Kill hat ReleX mit Waffe 29 an Part 9 getroffen, Schaden: 12
[02-01-2016 17:01:38]: Easy2Kill hat ReleX mit Waffe 29 an Part 9 getroffen, Schaden: 12
[02-01-2016 17:01:39]: Easy2Kill hat ReleX mit Waffe 29 an Part 9 getroffen, Schaden: 12
[02-01-2016 17:01:58]: ReleX hat Tired mit Waffe 31 an Part 3 getroffen, Schaden: 8
[02-01-2016 17:01:58]: ReleX hat Tired mit Waffe 31 an Part 3 getroffen, Schaden: 8
[02-01-2016 17:02:03]: ReleX hat TON mit Waffe 31 an Part 3 getroffen, Schaden: 8
[02-01-2016 17:02:03]: ReleX hat TON mit Waffe 31 an Part 4 getroffen, Schaden: 5
[02-01-2016 17:02:04]: ReleX hat TON mit Waffe 31 an Part 3 getroffen, Schaden: 8
[02-01-2016 17:02:11]: Easy2Kill hat Dex mit Waffe 29 an Part 5 getroffen, Schaden: 7
[02-01-2016 17:02:17]: Dex hat Easy2Kill mit Waffe 24 an Part 6 getroffen, Schaden: 30
[02-01-2016 17:02:21]: Dex hat Easy2Kill mit Waffe 24 an Part 6 getroffen, Schaden: 30
[02-01-2016 17:02:21]: Easy2Kill hat Dex mit Waffe 24 an Part 9 getroffen, Schaden: 70
[02-01-2016 17:02:24]: ReleX hat Easy2Kill mit Waffe 24 an Part 9 getroffen, Schaden: 70
[02-01-2016 17:02:30]: Dex hat Easy2Kill mit Waffe 24 an Part 3 getroffen, Schaden: 35
[02-01-2016 17:06:10]: Martin_025 hat Steckl mit Waffe 24 an Part 9 getroffen, Schaden: 70
[02-01-2016 17:06:22]: Martin_025 hat Steckl mit Waffe 24 an Part 3 getroffen, Schaden: 17.5
[02-01-2016 17:06:28]: Martin_025 hat Steckl mit Waffe 24 an Part 3 getroffen, Schaden: 17.5
[02-01-2016 17:06:28]: Tyrex hat Steckl mit Waffe 24 an Part 9 getroffen, Schaden: 70
[02-01-2016 17:06:29]: Tyrex hat Steckl mit Waffe 24 an Part 5 getroffen, Schaden: 30
[02-01-2016 17:17:36]: Tyrex hat Tired mit Waffe 24 an Part 5 getroffen, Schaden: 30
[02-01-2016 17:17:38]: Martin_025 hat Tired mit Waffe 24 an Part 5 getroffen, Schaden: 30
[02-01-2016 17:17:40]: Martin_025 hat Tired mit Waffe 24 an Part 6 getroffen, Schaden: 30
[02-01-2016 17:17:40]: Tyrex hat Tired mit Waffe 24 an Part 3 getroffen, Schaden: 35
[02-01-2016 17:17:40]: Martin_025 hat Tired mit Waffe 24 an Part 5 getroffen, Schaden: 30
[02-01-2016 17:17:41]: Martin_025 hat Tired mit Waffe 24 an Part 9 getroffen, Schaden: 70
[02-01-2016 17:18:16]: Tyrex hat [Utm]Jan mit Waffe 31 an Part 9 getroffen, Schaden: 12
[02-01-2016 17:18:33]: Dex hat Alexesh mit Waffe 31 an Part 9 getroffen, Schaden: 12
[02-01-2016 17:18:34]: Dex hat Alexesh mit Waffe 31 an Part 3 getroffen, Schaden: 8
[02-01-2016 17:18:34]: Dex hat Alexesh mit Waffe 31 an Part 9 getroffen, Schaden: 12
[02-01-2016 17:18:39]: Dex hat false mit Waffe 31 an Part 3 getroffen, Schaden: 8
[02-01-2016 17:18:40]: [Utm]Jan hat false mit Waffe 31 an Part 6 getroffen, Schaden: 6
[02-01-2016 17:18:41]: DarkOwning hat false mit Waffe 31 an Part 8 getroffen, Schaden: 6
[02-01-2016 17:18:41]: DarkOwning hat false mit Waffe 31 an Part 4 getroffen, Schaden: 5
[02-01-2016 17:18:41]: DarkOwning hat false mit Waffe 31 an Part 5 getroffen, Schaden: 6
[02-01-2016 17:18:42]: [Utm]Jan hat false mit Waffe 31 an Part 7 getroffen, Schaden: 6
[02-01-2016 17:18:42]: [Utm]Jan hat false mit Waffe 31 an Part 6 getroffen, Schaden: 6
[02-01-2016 17:18:42]: [Utm]Jan hat false mit Waffe 31 an Part 4 getroffen, Schaden: 5
[02-01-2016 17:18:43]: Alexesh hat YoshiPlayS mit Waffe 31 an Part 5 getroffen, Schaden: 6
[02-01-2016 17:18:45]: Martin_025 hat [Utm]Jan mit Waffe 33 an Part 6 getroffen, Schaden: 12
[02-01-2016 17:18:46]: Martin_025 hat [Utm]Jan mit Waffe 33 an Part 3 getroffen, Schaden: 15
[02-01-2016 17:18:46]: [Utm]Jan hat false mit Waffe 31 an Part 5 getroffen, Schaden: 6
[02-01-2016 17:18:47]: Martin_025 hat [Utm]Jan mit Waffe 33 an Part 3 getroffen, Schaden: 15
[02-01-2016 17:18:48]: Martin_025 hat [Utm]Jan mit Waffe 33 an Part 5 getroffen, Schaden: 12
[02-01-2016 17:18:49]: Dex hat false mit Waffe 31 an Part 4 getroffen, Schaden: 5
[02-01-2016 17:18:49]: Dex hat false mit Waffe 31 an Part 9 getroffen, Schaden: 12
[02-01-2016 17:18:49]: DarkOwning hat Alexesh mit Waffe 31 an Part 6 getroffen, Schaden: 6
[02-01-2016 17:18:49]: Dex hat false mit Waffe 31 an Part 8 getroffen, Schaden: 6
[02-01-2016 17:18:50]: Dex hat false mit Waffe 31 an Part 7 getroffen, Schaden: 6
[02-01-2016 17:18:51]: Dex hat false mit Waffe 31 an Part 7 getroffen, Schaden: 6
[02-01-2016 17:18:51]: Dex hat false mit Waffe 31 an Part 7 getroffen, Schaden: 6
[02-01-2016 17:18:52]: Bonus hat YoshiPlayS mit der Sniper ein Headshot gegeben
[02-01-2016 17:18:52]: Dex hat false mit Waffe 31 an Part 8 getroffen, Schaden: 6
[02-01-2016 17:18:52]: Dex hat false mit Waffe 31 an Part 6 getroffen, Schaden: 6
[02-01-2016 17:18:55]: Dex hat false mit Waffe 31 an Part 6 getroffen, Schaden: 6
[02-01-2016 17:18:56]: Dex hat false mit Waffe 31 an Part 9 getroffen, Schaden: 12
[02-01-2016 17:18:57]: Dex hat false mit Waffe 31 an Part 7 getroffen, Schaden: 6
[02-01-2016 17:18:58]: Dex hat false mit Waffe 31 an Part 9 getroffen, Schaden: 12
[02-01-2016 17:19:07]: Alexesh hat [Utm]Jan mit Waffe 33 an Part 5 getroffen, Schaden: 12
[02-01-2016 17:19:09]: Alexesh hat [Utm]Jan mit Waffe 33 an Part 6 getroffen, Schaden: 12
[02-01-2016 17:19:11]: DarkOwning hat Martin_025 mit Waffe 31 an Part 6 getroffen, Schaden: 6
[02-01-2016 17:19:11]: DarkOwning hat Martin_025 mit Waffe 31 an Part 6 getroffen, Schaden: 6
[02-01-2016 17:19:11]: DarkOwning hat Martin_025 mit Waffe 31 an Part 5 getroffen, Schaden: 6
[02-01-2016 17:19:12]: DarkOwning hat Martin_025 mit Waffe 31 an Part 7 getroffen, Schaden: 6
[02-01-2016 17:19:12]: DarkOwning hat Martin_025 mit Waffe 31 an Part 8 getroffen, Schaden: 6
[02-01-2016 17:19:12]: DarkOwning hat Martin_025 mit Waffe 31 an Part 6 getroffen, Schaden: 6
[02-01-2016 17:19:13]: DarkOwning hat Martin_025 mit Waffe 31 an Part 6 getroffen, Schaden: 6
[02-01-2016 17:19:13]: DarkOwning hat Martin_025 mit Waffe 31 an Part 3 getroffen, Schaden: 8
[02-01-2016 17:19:15]: Martin_025 hat DarkOwning mit Waffe 24 an Part 3 getroffen, Schaden: 35
[02-01-2016 17:19:16]: DarkOwning hat Martin_025 mit Waffe 24 an Part 6 getroffen, Schaden: 30
[02-01-2016 17:19:16]: Martin_025 hat DarkOwning mit Waffe 24 an Part 9 getroffen, Schaden: 70
[02-01-2016 17:19:16]: DarkOwning hat Martin_025 mit Waffe 24 an Part 3 getroffen, Schaden: 35
[02-01-2016 17:19:17]: Alexesh hat [Utm]Jan mit Waffe 33 an Part 3 getroffen, Schaden: 15
[02-01-2016 17:19:17]: Martin_025 hat DarkOwning mit Waffe 24 an Part 9 getroffen, Schaden: 70
[02-01-2016 17:19:17]: DarkOwning hat Martin_025 mit Waffe 24 an Part 6 getroffen, Schaden: 30
[02-01-2016 17:19:17]: Bonus hat [Utm]Jan mit der Sniper ein Headshot gegeben
[02-01-2016 17:19:18]: Martin_025 hat DarkOwning mit Waffe 24 an Part 5 getroffen, Schaden: 30
[02-01-2016 17:19:20]: Alexesh hat Enne2k12 mit Waffe 33 an Part 3 getroffen, Schaden: 15
[02-01-2016 17:19:35]: Enne2k12 hat Bonus mit Waffe 29 an Part 6 getroffen, Schaden: 7
[02-01-2016 17:19:36]: Bonus hat Enne2k12 mit Waffe 24 an Part 9 getroffen, Schaden: 70
[02-01-2016 17:19:36]: Bonus hat Enne2k12 mit Waffe 24 an Part 5 getroffen, Schaden: 30
[02-01-2016 17:19:37]: Enne2k12 hat Bonus mit Waffe 29 an Part 3 getroffen, Schaden: 8
[02-01-2016 17:19:37]: Bonus hat Enne2k12 mit Waffe 24 an Part 5 getroffen, Schaden: 30
[02-01-2016 17:19:38]: Martin_025 hat Enne2k12 mit Waffe 33 an Part 3 getroffen, Schaden: 15
[02-01-2016 17:19:40]: Martin_025 hat Enne2k12 mit Waffe 33 an Part 3 getroffen, Schaden: 15
[02-01-2016 17:19:41]: Enne2k12 hat Bonus mit Waffe 24 an Part 6 getroffen, Schaden: 30
[02-01-2016 17:19:42]: Enne2k12 hat Bonus mit Waffe 24 an Part 9 getroffen, Schaden: 70
[02-01-2016 17:19:42]: Bonus hat Enne2k12 mit Waffe 24 an Part 3 getroffen, Schaden: 35
[02-01-2016 17:20:04]: Dex hat Alexesh mit Waffe 31 an Part 3 getroffen, Schaden: 8
[02-01-2016 17:20:04]: Dex hat Alexesh mit Waffe 31 an Part 4 getroffen, Schaden: 5
[02-01-2016 17:20:05]: Dex hat Alexesh mit Waffe 31 an Part 3 getroffen, Schaden: 8
[02-01-2016 17:20:05]: Bonus hat Dex mit der Sniper ein Headshot gegeben
[02-01-2016 17:24:56]: Enne2k12 hat Easy2Kill mit Waffe 25 an Part 4 getroffen, Schaden: 2.2536319557495
